Applicant_ID,Age,Monthly_Income_TL,Employment_Type,Employment_Tenure_Years,Education_Level,Marital_Status,Dependents,City,Home_Ownership,Credit_Score,Existing_Monthly_Debt_TL,Requested_Loan_Amount_TL,Loan_Term_Months,Loan_Purpose,Late_Payments_Last_2Y,Has_Guarantor,Loan_Approved
LA-00204,36,42610.30,Public_Sector,5,High_School,Married,2,Istanbul,Family_Home,631,19889.07,189985.51,48,Home,0,No,Yes
LA-00205,54,51414.40,Retired,4,Master,Single,2,Ankara,Mortgage,731,3731.96,291454.51,24,Education,0,No,Yes
LA-00206,33,72951.18,Public_Sector,5,High_School,Married,4,Ankara,Rent,669,,730740.02,36,Debt_Consolidation,0,No,Yes
LA-00207,37,42554.48,Public_Sector,6,Master,Single,3,Antalya,Owner,728,3722.01,244990.10,24,Education,3,Yes,Yes
LA-00208,40,49962.48,Private_Sector,7,High_School,Single,1,Izmir,Owner,817,27342.12,628388.64,24,Home,0,No,No
LA-00209,67,43479.20,Private_Sector,19,Master,Single,2,Konya,Mortgage,584,8770.00,506957.79,24,Home,0,No,No
LA-00210,57,47581.32,Public_Sector,20,Bachelor,Single,5,Istanbul,Mortgage,,9663.68,530910.99,48,Education,0,No,Yes
LA-00211,36,107000.42,Freelancer,14,Associate,Divorced,2,Bursa,Rent,738,10009.29,44296.51,24,Business,1,Yes,Yes
LA-00212,22,51829.60,Private_Sector,0,Master,Divorced,1,Adana,Family_Home,632,12829.31,124694.96,36,Education,0,No,No
LA-00213,47,45375.35,Self_Employed,1,Bachelor,Married,2,Gaziantep,Mortgage,702,11588.91,2610509.28,36,Vehicle,0,No,No
LA-00214,37,60074.01,Private_Sector,8,Bachelor,Married,3,Bursa,Mortgage,565,31212.79,203646.85,24,Education,1,No,No
LA-00215,29,31213.86,Public_Sector,9,Bachelor,Married,5,Izmir,Rent,676,13278.62,67182.71,12,Debt_Consolidation,0,No,Yes
LA-00216,61,69303.79,Private_Sector,14,Master,Divorced,1,Bursa,Mortgage,622,7690.39,303481.70,120,Vehicle,0,No,No
LA-00217,62,82812.57,Private_Sector,18,Bachelor,Married,1,Antalya,Family_Home,837,38911.30,210307.41,120,Debt_Consolidation,0,No,Yes
LA-00218,64,77986.38,Public_Sector,18,High_School,Married,2,Adana,Owner,802,26288.97,538026.38,36,Business,6,No,No
LA-00219,36,45594.42,Public_Sector,3,Associate,Single,0,Konya,Family_Home,690,12865.12,351606.07,12,Other,0,No,No
LA-00220,35,77403.64,Public_Sector,8,Master,Married,2,Ankara,Owner,757,,263106.87,120,Other,0,Yes,Yes
LA-00221,45,26074.33,Private_Sector,13,Bachelor,Single,2,Gaziantep,Mortgage,710,8411.18,774702.23,12,Vehicle,0,No,No
LA-00222,21,87427.91,Freelancer,0,Bachelor,Single,1,Gaziantep,Rent,614,31648.31,129570.77,24,Home,0,No,Yes
LA-00223,28,37864.74,Self_Employed,0,Bachelor,Single,0,Bursa,Owner,711,,228642.06,60,Other,0,No,Yes
LA-00224,62,27939.70,Freelancer,13,Bachelor,Single,0,Gaziantep,Rent,624,16489.75,886474.84,12,Business,1,No,No
LA-00225,67,86024.68,,21,Bachelor,Single,4,Adana,Owner,722,,128986.40,12,Home,0,No,Yes
LA-00226,65,101726.71,Public_Sector,13,High_School,Married,1,Izmir,Mortgage,787,42822.78,238456.77,120,Education,5,No,Yes
LA-00227,68,29806.54,Public_Sector,25,High_School,Married,0,Izmir,Family_Home,690,12987.59,455841.14,120,Vehicle,1,Yes,Yes
LA-00228,55,,Self_Employed,18,Associate,Single,0,Izmir,Owner,592,9160.96,115001.64,36,Vehicle,1,No,Yes
LA-00229,25,71042.51,Public_Sector,2,High_School,Married,2,Konya,Owner,669,25337.18,401950.70,120,Education,0,No,No
LA-00230,26,64305.80,Self_Employed,3,Bachelor,Single,1,Gaziantep,Rent,640,24658.70,338456.59,24,Home,1,No,No
LA-00231,21,56346.17,Private_Sector,0,Bachelor,Married,1,Adana,Rent,649,18014.21,301051.54,120,Vehicle,1,No,No
LA-00232,41,32426.60,Public_Sector,9,Master,Single,1,Ankara,Owner,671,8672.34,326850.32,60,Business,0,No,Yes
LA-00233,59,56016.17,Private_Sector,19,Bachelor,Single,3,Ankara,Mortgage,616,29392.68,847022.92,48,Education,1,No,No
LA-00234,69,34394.14,Private_Sector,24,Master,Married,1,Izmir,Rent,577,11757.34,423546.62,60,Home,1,No,No
LA-00235,62,91424.22,Self_Employed,20,Associate,Single,1,Gaziantep,Owner,655,23970.19,213561.83,24,Vehicle,0,No,Yes
LA-00236,67,133927.60,Private_Sector,16,High_School,Married,1,Konya,Rent,704,43127.02,54479.93,36,Home,0,No,Yes
LA-00237,52,,Private_Sector,9,Master,Married,2,Antalya,Owner,655,2625.87,1184543.09,48,Debt_Consolidation,0,No,No
LA-00238,67,82342.28,Private_Sector,17,Master,Married,2,Izmir,Rent,753,26282.51,583560.34,36,Business,3,No,No
LA-00239,62,61056.38,Freelancer,13,High_School,Married,1,Adana,Mortgage,609,29897.92,142928.42,24,Other,0,No,No
LA-00240,38,41099.60,Public_Sector,9,Bachelor,Married,,Bursa,Owner,558,6887.19,425138.89,24,Home,3,No,No
LA-00241,64,65422.22,Private_Sector,,High_School,Single,0,Gaziantep,Owner,568,30013.22,353738.46,60,Home,3,No,No
LA-00242,50,43121.00,Public_Sector,17,Associate,Single,2,Izmir,Rent,,23778.01,2330270.99,24,Home,1,No,No
LA-00243,22,66902.89,Public_Sector,0,High_School,Married,0,Ankara,Mortgage,736,38914.33,235157.33,24,Vehicle,0,No,No
LA-00244,44,42431.37,Self_Employed,17,Master,Married,0,Ankara,Rent,768,4990.07,181926.56,12,Debt_Consolidation,2,No,No
LA-00245,51,63378.02,Freelancer,11,High_School,Single,1,Istanbul,Rent,637,27355.17,106027.64,84,Home,0,Yes,Yes
LA-00246,45,28600.20,Private_Sector,15,High_School,Married,1,Konya,Mortgage,721,16415.66,292467.08,48,Other,0,No,No
LA-00247,64,49484.76,Private_Sector,18,Master,Married,0,Istanbul,Mortgage,613,4430.07,288571.02,12,Business,0,Yes,No
LA-00248,52,44434.03,Self_Employed,15,Master,Married,0,Istanbul,Rent,707,9695.22,135675.84,36,Vehicle,0,Yes,Yes
LA-00249,47,68846.77,Private_Sector,11,Bachelor,Married,0,Gaziantep,Owner,676,4443.45,236521.93,120,Vehicle,2,No,Yes
LA-00250,45,71943.31,Private_Sector,10,Bachelor,Married,1,Izmir,Mortgage,555,3845.03,292209.40,48,Vehicle,2,Yes,No
LA-00251,55,38625.23,Private_Sector,19,Associate,Single,,Izmir,Family_Home,706,15230.75,184474.47,84,Other,0,No,Yes
LA-00252,55,51179.85,Freelancer,15,High_School,Married,2,Adana,Rent,725,8302.36,542429.22,24,Debt_Consolidation,1,Yes,No
LA-00253,41,33761.52,Private_Sector,8,Master,Married,0,Bursa,Family_Home,807,13925.54,468928.94,48,Home,0,No,Yes
LA-00254,68,100530.24,Private_Sector,18,Master,Married,2,Istanbul,Owner,522,53035.62,89816.32,120,Home,2,No,No
LA-00255,48,77776.04,Freelancer,13,Master,Divorced,0,Gaziantep,Rent,648,34038.26,1013259.06,36,Home,0,No,No
LA-00256,22,37628.77,Private_Sector,0,Master,Widowed,3,Gaziantep,Owner,827,20519.81,425273.23,120,Home,0,Yes,Yes
LA-00257,65,99892.22,Public_Sector,20,Associate,Divorced,1,Antalya,Rent,779,54957.04,5345827.83,84,Home,0,No,No
LA-00258,43,93318.24,Public_Sector,22,Bachelor,Divorced,0,Gaziantep,Mortgage,784,14585.80,78741.59,120,Business,0,No,Yes
LA-00259,69,21477.06,Freelancer,20,Bachelor,Single,0,Antalya,Mortgage,616,7777.00,370982.77,84,Debt_Consolidation,0,No,Yes
LA-00260,43,58897.38,Private_Sector,7,Bachelor,Single,0,Gaziantep,Mortgage,609,13830.82,597799.12,120,Vehicle,0,No,No
LA-00261,55,43022.66,Private_Sector,,Associate,Married,0,Istanbul,Rent,539,6204.24,154022.83,120,Education,1,No,No
LA-00262,64,43877.39,Private_Sector,23,Bachelor,Single,2,Gaziantep,Rent,597,23523.24,75461.32,36,Home,3,No,No
LA-00263,64,69844.91,Private_Sector,16,Bachelor,Married,2,Gaziantep,Rent,665,20284.25,214331.04,12,Education,0,No,No
LA-00264,34,79316.77,Private_Sector,7,High_School,Married,2,Ankara,Family_Home,698,16032.67,438829.19,60,Home,1,Yes,Yes
LA-00265,56,41117.30,Private_Sector,15,Bachelor,Single,1,Konya,Rent,672,20896.15,169862.89,48,Home,1,Yes,No
LA-00266,65,40941.91,Private_Sector,25,High_School,Married,1,Bursa,Mortgage,655,5524.50,255397.20,48,Education,1,No,No
LA-00267,54,68819.02,Private_Sector,18,High_School,Widowed,0,Izmir,Owner,706,39926.46,295348.35,24,Other,0,No,Yes
LA-00268,34,93186.39,Self_Employed,0,High_School,Married,1,Gaziantep,Rent,786,13752.21,91686.30,24,Business,0,No,Yes
LA-00269,54,62793.95,Private_Sector,9,High_School,Married,2,Izmir,Rent,773,36052.61,356940.97,24,Vehicle,0,Yes,No
LA-00270,64,42887.67,Private_Sector,24,Bachelor,Married,1,Istanbul,Mortgage,633,22942.13,205673.96,84,Home,1,No,Yes
LA-00271,56,41440.08,Public_Sector,17,High_School,Married,0,Konya,Owner,580,10363.82,108431.55,60,Vehicle,0,No,No
LA-00272,49,48093.87,Self_Employed,17,Bachelor,Married,2,Bursa,Mortgage,733,25730.50,155290.56,60,Business,0,Yes,Yes
LA-00273,60,49708.01,Public_Sector,24,Master,Married,1,Istanbul,Owner,,11978.12,462007.60,36,Vehicle,0,No,No
LA-00274,60,65297.92,Private_Sector,18,Bachelor,Married,0,Izmir,Owner,783,8351.65,85260.56,84,Education,0,No,Yes
LA-00275,46,62850.35,Private_Sector,23,High_School,Single,2,Gaziantep,Rent,593,15930.13,253117.10,12,Home,0,No,No
LA-00276,42,56995.07,Self_Employed,,High_School,Divorced,1,Adana,Rent,580,32492.77,888003.26,60,Business,2,Yes,No
LA-00277,55,20546.04,Private_Sector,21,Bachelor,Married,2,Antalya,Rent,602,3741.70,6914537.26,60,Vehicle,0,No,No
LA-00278,62,81065.59,Freelancer,21,Bachelor,Single,2,Izmir,Mortgage,740,,705984.85,60,Business,0,Yes,Yes
LA-00279,52,37477.85,Freelancer,13,Bachelor,Married,3,Konya,Rent,635,8733.44,184046.46,12,Education,0,Yes,No
LA-00280,32,67166.96,Private_Sector,8,High_School,Married,0,Bursa,Mortgage,619,5013.75,101666.40,36,Home,4,No,No
LA-00281,61,32162.62,Private_Sector,14,High_School,Single,1,Antalya,Family_Home,770,8986.62,151763.37,36,Other,1,Yes,Yes
LA-00282,69,71566.65,Private_Sector,30,High_School,Married,2,Istanbul,Mortgage,720,21797.46,262007.47,24,Business,0,No,Yes
LA-00283,49,42982.28,Private_Sector,16,Master,Single,3,Adana,Family_Home,496,15133.07,71242.75,48,Other,1,No,No
LA-00284,39,,Public_Sector,2,Associate,Married,1,Konya,Mortgage,555,3627.62,180216.13,12,Vehicle,1,No,No
LA-00285,55,43204.92,Retired,5,Bachelor,Married,5,Gaziantep,Rent,659,3785.82,599172.87,48,Other,0,No,Yes
LA-00286,48,37557.58,Private_Sector,15,Associate,Married,3,Bursa,Mortgage,527,4983.73,229425.38,48,Home,1,No,No
LA-00287,50,76029.83,Freelancer,6,Master,Single,0,Izmir,Rent,752,17548.84,55007.53,36,Other,0,Yes,Yes
LA-00288,52,34809.95,Private_Sector,13,Master,Single,5,Izmir,Mortgage,535,16750.80,792198.36,12,Business,0,No,Yes
LA-00289,24,69904.90,Private_Sector,6,High_School,Widowed,0,Konya,Mortgage,751,35871.18,468932.51,24,Other,0,No,Yes
LA-00290,58,56716.36,Retired,12,Doctorate,Single,1,Izmir,Mortgage,693,10424.24,434808.90,120,Education,1,Yes,Yes
LA-00291,22,30361.13,Private_Sector,0,Doctorate,Married,0,Bursa,Family_Home,716,8457.09,517525.82,60,Debt_Consolidation,0,No,No
LA-00292,57,19978.74,Retired,16,Bachelor,Married,0,Izmir,Owner,610,11570.35,114857.76,48,Debt_Consolidation,0,Yes,No
LA-00293,65,39310.88,Public_Sector,20,High_School,Single,1,Konya,Rent,710,7678.44,417991.04,120,Business,0,No,No
LA-00294,59,69211.34,Freelancer,13,High_School,Single,1,Konya,Mortgage,696,29784.43,270113.92,60,Other,3,No,Yes
LA-00295,22,60899.69,Public_Sector,0,High_School,Married,1,Istanbul,Owner,,14878.34,98691.24,84,Vehicle,0,No,Yes
LA-00296,62,15483.23,Self_Employed,12,Associate,Married,2,Konya,Family_Home,677,6270.17,182574.31,12,Other,0,No,No
LA-00297,63,58869.62,Private_Sector,,Master,Married,1,Istanbul,Rent,760,17390.31,545827.90,24,Debt_Consolidation,0,Yes,Yes
LA-00298,45,111707.18,Private_Sector,17,High_School,Married,0,Konya,Family_Home,805,32845.79,442614.22,48,Other,0,Yes,Yes
LA-00299,43,29737.59,Private_Sector,13,Bachelor,Married,2,Gaziantep,Family_Home,586,8453.50,74847.38,60,Education,2,No,No
LA-00300,66,44329.13,Self_Employed,18,High_School,Married,1,Izmir,Rent,673,24803.14,219973.94,24,Debt_Consolidation,0,No,No
LA-00301,32,51214.80,Private_Sector,2,Associate,Single,2,Ankara,Mortgage,618,4810.65,1217180.63,24,Other,2,No,No
LA-00302,57,42189.11,Retired,16,Bachelor,Single,2,Izmir,Mortgage,804,6816.10,457088.67,24,Other,0,No,Yes
LA-00303,38,93892.86,Public_Sector,9,Master,Single,4,Gaziantep,Family_Home,607,31159.26,407246.61,84,Debt_Consolidation,0,No,Yes
LA-00304,61,97776.67,Self_Employed,18,High_School,Married,2,Gaziantep,Rent,822,32992.52,316798.43,24,Business,0,No,Yes
LA-00305,32,56156.34,Public_Sector,1,Master,Single,2,Konya,Mortgage,592,29830.61,255713.92,120,Vehicle,0,No,No
LA-00306,23,18856.76,Self_Employed,1,High_School,Single,2,Bursa,Owner,679,1917.69,169979.37,12,Other,0,No,Yes
LA-00307,49,89972.46,Private_Sector,3,Master,Married,3,Konya,Owner,745,11529.89,1080037.14,36,Education,0,No,Yes
LA-00308,30,50258.96,Self_Employed,1,Bachelor,Married,2,Istanbul,Mortgage,778,25964.42,254146.47,36,Vehicle,0,No,Yes
LA-00309,56,29600.13,Public_Sector,14,Master,Married,1,Konya,Rent,809,14861.27,109244.66,84,Education,0,No,Yes
LA-00310,27,60643.23,Public_Sector,3,Associate,Married,1,Gaziantep,Rent,710,23333.80,616209.64,120,Other,1,No,Yes
LA-00311,22,64249.35,Self_Employed,,Bachelor,Single,3,Ankara,Rent,637,4612.51,695202.14,84,Vehicle,0,No,No
LA-00312,58,61751.38,Private_Sector,18,Associate,Single,3,Konya,Mortgage,685,33159.05,146690.95,60,Other,0,No,No
LA-00313,32,52520.77,Self_Employed,0,High_School,Married,2,Adana,Rent,649,26038.58,162384.16,60,Other,0,Yes,No
LA-00314,25,181678.47,Public_Sector,6,Master,Divorced,3,Ankara,Rent,811,22604.66,640946.85,36,Education,0,No,Yes
LA-00315,21,77891.99,Freelancer,1,Master,Single,0,Gaziantep,Family_Home,565,36274.45,277354.79,36,Other,0,No,No
LA-00316,50,33810.80,Public_Sector,14,Bachelor,Married,0,Gaziantep,Owner,656,19362.30,276191.27,48,Other,0,No,No
LA-00317,29,50038.60,Private_Sector,1,Associate,Divorced,3,Ankara,Mortgage,772,15923.80,312143.16,24,Business,0,No,Yes
LA-00318,45,33540.49,Private_Sector,13,Bachelor,Single,0,Istanbul,Mortgage,600,4736.85,762820.19,60,Home,0,No,Yes
LA-00319,56,72166.37,Private_Sector,21,Bachelor,Single,1,Konya,Rent,729,30747.70,370605.43,48,Home,4,No,Yes
LA-00320,36,51088.98,Private_Sector,12,Associate,Single,2,Adana,Rent,691,9465.20,770014.39,84,Debt_Consolidation,0,No,No
LA-00321,57,67933.22,Public_Sector,13,Master,Married,1,Ankara,Mortgage,659,32376.49,189682.30,120,Education,1,No,No
LA-00322,24,50790.62,Public_Sector,3,High_School,Single,0,Izmir,Mortgage,556,4013.01,173918.26,60,Vehicle,0,No,No
LA-00323,53,140982.79,Public_Sector,17,Associate,Single,2,Izmir,Owner,726,87338.72,242493.50,36,Education,0,No,Yes
LA-00324,40,63840.02,Freelancer,3,Bachelor,Divorced,4,Bursa,Rent,591,33010.61,323496.53,120,Education,0,No,No
LA-00325,52,35368.05,Private_Sector,9,Associate,Married,3,Gaziantep,Family_Home,672,11415.71,70651.90,84,Education,2,No,Yes
LA-00326,60,96450.31,Private_Sector,12,Bachelor,Married,0,Gaziantep,Rent,706,48080.21,552314.42,48,Vehicle,0,No,Yes
LA-00327,30,48660.15,Freelancer,2,High_School,Single,1,Adana,Owner,651,24301.96,182701.41,36,Business,1,Yes,Yes
LA-00328,59,30214.43,Private_Sector,23,High_School,Married,0,Antalya,Rent,657,17717.28,237664.15,12,Home,0,No,No
LA-00329,31,46344.13,Private_Sector,12,Associate,Single,4,Gaziantep,Owner,622,17473.45,306687.96,48,Business,0,No,Yes
LA-00330,49,56489.33,Self_Employed,9,Bachelor,Single,2,Antalya,Rent,777,5888.26,135256.92,36,Debt_Consolidation,0,Yes,Yes
LA-00331,54,50772.46,Private_Sector,20,High_School,Married,3,Konya,Family_Home,612,,366707.37,36,Business,0,No,No
LA-00332,69,44622.96,Freelancer,,Master,Married,1,Ankara,Rent,698,14376.15,369371.70,60,Business,0,No,Yes
LA-00333,51,61594.45,Private_Sector,11,High_School,Married,2,Antalya,Mortgage,714,8546.34,158988.32,48,Debt_Consolidation,0,No,No
LA-00334,55,63013.17,Private_Sector,20,Bachelor,Married,2,Antalya,Owner,545,23593.03,329124.56,60,Debt_Consolidation,2,No,No
LA-00335,38,29352.48,Private_Sector,7,Master,Divorced,1,Gaziantep,Rent,612,5090.39,112804.51,36,Business,0,Yes,No
LA-00336,24,33616.17,Public_Sector,0,Master,Single,0,Antalya,Rent,703,2342.49,279861.93,36,Vehicle,0,No,No
LA-00337,65,36868.85,Private_Sector,17,Associate,Single,2,Adana,Mortgage,821,,511038.27,12,Home,2,Yes,Yes
LA-00338,28,80720.76,Private_Sector,10,Master,Married,1,Bursa,Family_Home,900,28145.90,204490.00,84,Vehicle,0,No,Yes
LA-00339,39,59906.34,Retired,13,Master,Married,3,Ankara,Rent,673,27608.39,367358.44,24,Debt_Consolidation,6,No,No
LA-00340,52,86501.23,Private_Sector,,High_School,Married,2,Konya,Mortgage,619,16562.67,373220.13,120,Debt_Consolidation,1,Yes,Yes
LA-00341,45,68906.09,Private_Sector,11,High_School,Married,2,Konya,Family_Home,658,11670.88,227676.93,120,Education,0,Yes,Yes
LA-00342,27,46990.67,Public_Sector,0,High_School,Divorced,0,Antalya,Rent,668,8080.63,761858.87,12,Business,1,No,Yes
LA-00343,58,40642.89,Private_Sector,9,Associate,Married,0,Izmir,Mortgage,628,4119.80,326988.95,48,Home,1,No,No
LA-00344,52,53312.30,Private_Sector,19,Bachelor,Single,0,Gaziantep,Mortgage,660,32518.95,557440.66,60,Home,0,Yes,No
LA-00345,36,27559.54,Private_Sector,9,Bachelor,Single,0,Adana,Rent,583,4405.31,213928.73,120,Vehicle,1,Yes,No
LA-00346,60,41341.31,Private_Sector,21,Bachelor,Single,1,Konya,Owner,758,2616.06,336774.70,84,Education,0,No,Yes
LA-00347,34,24964.06,Private_Sector,4,High_School,Married,,Konya,Rent,580,13922.34,175230.23,24,Business,1,No,No
LA-00348,68,41755.46,Private_Sector,14,Master,Single,3,Istanbul,Mortgage,577,7996.17,397686.03,48,Vehicle,3,No,No
LA-00349,58,98419.92,Private_Sector,18,Bachelor,Single,2,Izmir,Family_Home,717,19342.10,472700.43,48,Education,0,Yes,Yes
LA-00350,30,42322.07,Private_Sector,6,Master,Divorced,2,Ankara,Rent,482,23941.04,78775.14,120,Other,4,No,No
LA-00351,58,59974.05,Private_Sector,8,Associate,Married,2,Konya,Family_Home,659,23017.49,128852.03,12,Vehicle,0,No,No
LA-00352,43,69765.02,Freelancer,12,Bachelor,Married,2,Konya,Family_Home,660,202897.64,84019.44,60,Business,1,No,No
LA-00353,52,67958.42,Private_Sector,14,Bachelor,Single,0,Konya,Mortgage,532,27148.86,338177.89,36,Debt_Consolidation,1,No,No
LA-00354,46,80449.25,Self_Employed,16,High_School,Single,2,Bursa,Rent,606,29631.81,273489.08,84,Business,1,No,No
LA-00355,42,40155.68,Self_Employed,12,High_School,Single,0,Izmir,Rent,585,19378.43,150749.80,36,Home,3,No,No
LA-00356,30,33395.08,Public_Sector,9,Associate,Single,2,Gaziantep,Rent,519,20365.33,80087.55,84,Debt_Consolidation,0,No,No
LA-00357,30,51983.96,Self_Employed,9,Doctorate,Married,0,Adana,Mortgage,605,22834.10,92191.96,84,Home,0,No,No
LA-00358,67,80613.47,Freelancer,21,Master,Single,0,Ankara,Family_Home,599,33497.79,144598.32,60,Other,1,No,Yes
LA-00359,36,41385.41,Private_Sector,7,Associate,Divorced,1,Bursa,Family_Home,656,14027.35,109051.82,48,Debt_Consolidation,1,No,Yes
LA-00360,24,62448.03,Public_Sector,6,Associate,Married,1,Bursa,Owner,576,,78645.43,12,Home,2,No,No
LA-00361,48,26200.97,,13,High_School,Married,2,Gaziantep,Mortgage,530,16171.63,119669.20,24,Home,0,No,No
LA-00362,24,110066.78,Self_Employed,2,Bachelor,Married,3,Konya,Mortgage,661,56930.68,719405.89,120,Education,1,No,Yes
LA-00363,41,61008.57,Private_Sector,6,High_School,Single,0,Izmir,Mortgage,708,20318.66,225798.10,60,Debt_Consolidation,,No,Yes
LA-00364,37,71044.67,Private_Sector,11,Doctorate,Single,4,Ankara,Mortgage,815,25031.48,1546797.41,60,Other,0,No,No
LA-00365,29,39681.85,Private_Sector,0,Associate,Single,,Antalya,Family_Home,482,14810.61,108706.40,24,Other,0,No,No
LA-00366,32,190137.98,Private_Sector,3,Associate,Married,2,Istanbul,Rent,885,74612.38,133713.83,24,Business,0,No,Yes
LA-00367,55,80178.74,Freelancer,19,High_School,Married,1,Antalya,Owner,678,46882.89,217775.39,36,Vehicle,0,Yes,Yes
LA-00368,46,47515.98,Self_Employed,19,Master,Single,,Adana,Family_Home,777,7985.56,397417.63,36,Home,3,No,Yes
LA-00369,22,32336.51,Self_Employed,1,High_School,Married,2,Gaziantep,Mortgage,568,10613.78,700800.20,12,Vehicle,2,No,No
LA-00370,37,66932.73,Private_Sector,11,Master,Widowed,0,Antalya,Owner,658,32117.95,315471.82,48,Debt_Consolidation,0,No,Yes
LA-00371,62,53292.55,Public_Sector,20,Associate,Married,0,Konya,Mortgage,711,32054.65,243847.92,48,Other,1,No,Yes
LA-00372,40,57557.96,Private_Sector,7,Master,Married,,Istanbul,Mortgage,735,11946.49,294298.23,36,Other,1,Yes,Yes
LA-00373,63,28143.15,Public_Sector,21,Bachelor,Married,2,Konya,Mortgage,562,12066.06,503481.46,48,Vehicle,0,Yes,No
LA-00374,26,45439.49,Public_Sector,6,High_School,Married,4,Ankara,Family_Home,587,16337.71,413693.32,36,Other,,No,No
LA-00375,35,70497.29,Private_Sector,6,Master,Married,1,Izmir,Mortgage,732,12397.41,998643.54,12,Education,0,No,Yes
LA-00376,42,40296.15,Public_Sector,10,Bachelor,Married,1,Istanbul,Rent,687,21167.07,766963.24,12,Home,1,No,No
LA-00377,61,46258.40,Public_Sector,15,High_School,Married,2,Bursa,Family_Home,622,8535.30,1575522.99,60,Education,1,No,No
LA-00378,35,37757.93,Freelancer,4,Associate,Divorced,1,Izmir,Rent,588,16023.47,206678.85,120,Vehicle,1,Yes,No
LA-00379,36,65460.77,Public_Sector,6,Bachelor,Married,1,Antalya,Owner,822,35314.50,187179.52,24,Business,0,No,No
LA-00380,42,33844.02,Private_Sector,6,High_School,Married,0,Adana,Family_Home,629,20145.92,164110.69,84,Other,1,No,No
LA-00381,53,63843.43,Private_Sector,16,High_School,Married,2,Bursa,Family_Home,717,8626.57,211482.89,120,Vehicle,0,No,Yes
LA-00382,45,59011.39,Self_Employed,16,Bachelor,Single,0,Antalya,Owner,687,,248444.45,24,Business,3,No,Yes
LA-00383,33,56251.10,Private_Sector,3,High_School,Married,3,Izmir,Owner,694,6178.76,528830.38,48,Vehicle,0,No,Yes
LA-00384,36,63894.76,Freelancer,0,Bachelor,Married,2,Istanbul,Rent,639,13365.65,236410.71,24,Debt_Consolidation,2,No,No
LA-00385,48,355785.80,Private_Sector,12,Master,Married,3,Istanbul,Mortgage,900,153643.81,419319.92,60,Education,0,Yes,Yes
LA-00386,28,74440.15,Private_Sector,9,Bachelor,Married,0,Antalya,Owner,,38888.60,227707.56,24,Business,0,No,No
LA-00387,45,64574.23,Self_Employed,8,Master,Married,0,Ankara,Owner,725,21864.19,200684.22,36,Debt_Consolidation,1,No,Yes
LA-00388,32,68921.90,Private_Sector,7,Bachelor,Married,1,Adana,Family_Home,581,20660.43,390167.70,48,Business,1,No,No
