Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Monthly_Debt,Credit_Score,Credit_History_Years,Num_Credit_Cards,Num_Late_Payments,Loan_Amount,Loan_Term_Months,Interest_Rate,Existing_Loans,Savings_Balance,Checking_Balance,Home_Ownership,Dependents,Years_at_Current_Job,Region,Monthly_Expenses,Debt_to_Income_Ratio,Utilization_Rate,Recent_Credit_Inquiries,Has_CoSigner,Previous_Default,Default
CUST-000131,52,Female,Married,Bachelor,Contract,57023.84,1351.94,767.0,33.2,4,0,7017.19,60,4.32,2,2181.77,1852.99,,1,19.1,Central,2088.01,0.2845,0.3177,0,No,0,0
CUST-000132,30,Female,Single,Associate,Unemployed,35103.31,1099.63,645.0,3.4,2,2,10962.49,48,7.16,1,2672.1,880.46,Rent,0,1.4,North,2105.85,0.3759,0.3374,0,No,0,1
CUST-000133,61,Male,Married,High School,Salaried,37593.77,1937.98,731.0,41.1,3,1,29552.37,48,6.02,2,2652.39,3868.31,Mortgage,3,15.8,South,2283.67,0.6186,0.2942,1,No,0,0
CUST-000134,51,Male,Married,High School,Self-employed,51210.92,2056.89,699.0,31.0,4,1,43173.93,48,4.39,2,1469.81,8703.57,Mortgage,3,12.2,East,2270.01,0.482,0.3831,0,No,0,0
CUST-000135,40,Male,Married,Bachelor,Salaried,39495.83,1147.72,688.0,21.0,2,1,23561.96,48,6.48,3,8743.78,2708.19,Mortgage,0,5.4,East,1687.18,0.3487,0.7696,1,No,0,0
CUST-000136,43,Male,Single,High School,Salaried,52234.31,2036.33,685.0,14.2,3,2,19434.3,24,6.46,2,5268.47,2056.16,Own,1,6.0,East,1101.12,0.4678,0.1542,0,No,0,0
CUST-000137,31,Female,Single,Bachelor,Salaried,34478.47,917.58,715.0,5.4,1,0,22352.31,24,5.07,3,1814.29,1861.8,Mortgage,2,4.3,Central,1226.14,0.3194,0.2413,0,No,0,0
CUST-000138,56,Male,Married,Associate,Salaried,67390.16,2141.65,676.0,36.3,2,2,22425.85,48,5.43,1,7755.28,-3500.0,Own,2,16.2,East,2594.33,0.3814,0.3496,0,No,0,0
CUST-000139,56,Non-binary,Single,Bachelor,Retired,52636.92,1570.19,711.0,30.5,1,0,26001.62,24,6.68,2,23068.86,3618.52,Mortgage,0,2.2,South,697.1,0.358,0.242,2,No,0,0
CUST-000140,51,Male,Married,Bachelor,Salaried,35566.33,1004.98,676.0,30.5,3,1,39913.6,60,7.2,2,4063.28,4985.33,Own,5,10.2,North,2000.47,0.3391,0.4319,0,No,0,0
CUST-000141,45,Female,Single,Master,,11283.77,156.01,628.0,25.1,2,3,18038.23,36,6.43,0,0.0,350.0,Rent,0,2.3,West,500.66,0.1659,0.8251,0,No,0,0
CUST-000142,43,Male,Divorced,High School,Salaried,28344.07,1035.13,700.0,19.9,2,0,40221.0,36,5.15,0,1669.77,2559.11,Own,0,11.8,South,1826.53,0.4382,0.736,2,No,0,0
CUST-000143,32,Male,Single,High School,,26402.09,1275.38,597.0,7.2,1,3,22233.59,48,12.05,0,0.0,3897.65,Mortgage,0,0.8,West,350.0,0.5797,0.5213,1,No,0,1
CUST-000144,39,Female,Divorced,Bachelor,Salaried,45855.45,425.51,671.0,19.4,2,2,15404.79,84,8.12,1,989.9,5260.22,Mortgage,0,13.6,North,1205.55,0.1114,0.805,2,No,0,0
CUST-000145,46,Male,Married,Associate,Salaried,90138.73,2470.41,721.0,24.4,3,0,21512.77,36,5.19,0,5328.04,,Rent,1,12.4,North,5525.3,0.3289,0.2429,0,No,0,0
CUST-000146,21,Male,Single,Associate,Contract,74097.79,3808.84,712.0,0.0,2,0,3627.47,24,8.01,2,14347.45,-1339.43,Mortgage,0,1.0,East,2293.78,0.6168,0.4684,1,No,0,0
CUST-000147,53,Male,Married,High School,Unemployed,11242.5,179.42,691.0,31.8,4,0,25653.19,36,10.44,1,134.71,391.77,Mortgage,2,0.4,West,613.05,0.1915,0.8458,1,No,0,1
CUST-000148,44,Female,Widowed,Bachelor,Retired,47968.63,1696.75,688.0,17.3,0,0,114186.95,36,9.2,1,66033.53,1016.01,Rent,0,1.2,Central,1189.02,0.4245,0.7092,3,No,0,0
CUST-000149,42,Female,Single,Associate,Salaried,118971.16,3587.57,735.0,20.1,4,0,33704.7,48,4.69,1,9415.63,-1250.07,Mortgage,0,3.2,East,6015.62,0.3619,0.5789,0,Yes,0,0
CUST-000150,54,Female,Married,High School,Salaried,26960.28,1449.99,744.0,33.3,1,1,8966.63,36,2.5,4,3483.46,608.93,Own,1,2.6,East,1109.79,0.6454,0.217,0,No,0,0
CUST-000151,29,Female,Divorced,High School,Salaried,33467.61,699.97,759.0,7.1,5,1,8984.87,60,8.41,2,862.47,1797.43,Mortgage,0,5.7,West,401.21,0.251,0.7044,4,Yes,0,0
CUST-000152,50,Female,Married,High School,Retired,50701.37,898.93,743.0,21.7,5,0,17063.54,24,2.5,1,2946.5,-867.5,Rent,3,11.0,Central,2999.56,0.2128,0.4711,1,No,0,0
CUST-000153,49,Female,Single,High School,Contract,24198.02,1062.68,680.0,29.2,3,2,51926.83,48,5.25,3,4151.02,2374.72,Rent,1,24.1,East,350.0,0.527,0.2344,1,No,0,0
CUST-000154,31,Female,Married,Master,Contract,,458.75,751.0,2.8,3,0,9126.2,36,2.96,0,1082.0,-415.81,Mortgage,2,9.3,South,942.62,0.2219,0.109,0,No,0,0
CUST-000155,36,Female,Single,Bachelor,Salaried,49352.04,219.89,694.0,16.5,4,0,18135.71,12,9.38,2,3472.19,423.44,Own,0,10.0,Central,2795.7,0.0535,0.2324,1,Yes,0,0
CUST-000156,46,Male,Married,Master,Contract,66005.35,812.76,754.0,24.9,2,0,39623.89,60,3.37,0,17654.7,2261.45,Mortgage,0,20.5,North,1214.25,0.1478,0.4549,1,Yes,0,0
CUST-000157,41,Female,Single,High School,Unemployed,15901.26,905.69,767.0,8.3,4,0,7815.37,60,2.96,3,965.62,-1716.03,Mortgage,0,,North,491.13,0.6835,0.4824,0,No,0,0
CUST-000158,43,Male,Single,Master,Salaried,56783.92,2261.13,655.0,23.3,3,4,66081.05,24,8.7,1,639.17,5492.51,Rent,0,17.1,South,2409.18,0.4778,0.4136,1,No,0,1
CUST-000159,21,Male,Widowed,Bachelor,Salaried,23003.16,860.33,665.0,2.1,4,1,33010.3,24,6.01,4,5455.85,1094.46,Rent,0,1.2,South,1508.49,0.4488,0.374,3,No,0,0
CUST-000160,55,Female,Married,High School,Salaried,21867.63,413.0,690.0,34.2,3,1,18059.65,36,4.05,1,2078.08,1285.26,Rent,1,18.4,South,565.65,0.2266,0.7316,0,No,0,0
CUST-000161,48,Male,Single,Associate,Salaried,67413.92,1705.86,633.0,25.0,3,2,5024.04,12,8.49,0,3466.89,7769.26,Own,1,14.5,Central,1741.71,0.3037,0.4135,2,Yes,0,0
CUST-000162,39,Female,Married,Associate,,84169.51,1708.83,803.0,18.5,5,0,27446.58,36,2.5,5,7331.53,12947.45,Mortgage,0,6.6,North,1814.63,0.2436,0.1065,1,No,0,0
CUST-000163,29,Female,Married,Associate,Self-employed,31007.69,453.42,755.0,4.5,1,0,68268.01,36,5.88,1,586.0,4262.36,Own,2,6.8,Central,1265.95,0.1755,0.9564,0,No,0,0
CUST-000164,49,Male,Single,Bachelor,Salaried,143747.39,1517.05,681.0,27.5,1,2,18608.22,24,3.89,0,17399.09,7245.12,Own,0,15.1,Central,7417.38,0.1266,0.348,1,Yes,0,0
CUST-000165,52,Male,Married,Master,Retired,26154.92,751.13,716.0,30.9,1,0,18092.77,60,4.01,0,5036.18,2011.8,Rent,0,2.1,North,1124.45,0.3446,0.6565,2,No,0,0
CUST-000166,48,Female,Single,Bachelor,Contract,46441.69,1276.59,773.0,24.7,4,0,25096.38,60,2.5,1,7288.5,4231.3,Rent,0,16.6,East,1548.08,0.3299,0.4732,0,No,0,0
CUST-000167,18,Female,Married,Doctorate,Salaried,124241.25,1305.86,672.0,0.0,2,1,39822.57,36,10.37,1,5560.74,-118.81,Own,2,0.0,Central,9379.55,0.1261,0.3425,0,No,0,0
CUST-000168,50,Female,Single,,Self-employed,81387.15,511.2,759.0,30.6,5,0,17497.91,60,8.74,2,17495.8,-3500.0,Rent,1,18.4,South,3217.71,0.0754,0.4477,1,No,0,0
CUST-000169,44,Female,Married,High School,Contract,54147.78,333.02,684.0,24.4,3,2,13433.02,72,7.66,1,3709.18,5618.54,Rent,3,14.6,South,1219.41,0.0738,0.3754,2,No,0,0
CUST-000170,49,Female,Married,High School,Salaried,37551.77,485.06,698.0,20.2,1,1,11664.64,24,7.69,0,9594.29,2434.79,Rent,0,14.4,North,1063.39,0.155,0.4978,1,No,0,0
CUST-000171,33,Female,Married,High School,Salaried,27894.65,557.34,673.0,11.4,2,2,18052.07,60,7.17,2,10662.11,1985.53,Own,0,6.1,South,711.27,0.2398,0.8169,2,Yes,0,0
CUST-000172,18,Male,Single,Doctorate,Salaried,96183.98,2914.05,729.0,0.0,3,0,14688.25,72,4.65,1,1527.77,2602.45,Rent,2,0.0,Central,1896.37,0.3636,0.5501,1,No,0,0
CUST-000173,37,Male,Married,Associate,Salaried,32771.35,1008.2,707.0,17.3,1,1,9286.8,24,7.57,1,9170.05,3996.65,Mortgage,5,5.5,South,1258.75,0.3692,0.6777,1,No,0,0
CUST-000174,58,Female,Married,Master,Salaried,33526.24,938.04,,36.7,1,0,49263.23,36,9.06,3,3270.37,-2617.88,Rent,3,13.6,North,1181.43,0.3358,0.6291,0,Yes,0,1
CUST-000175,34,Female,Divorced,High School,Contract,62312.8,929.63,766.0,8.2,2,0,51258.14,36,2.5,2,30311.23,2713.4,Mortgage,1,3.2,South,3337.27,0.179,0.4261,1,No,0,0
CUST-000176,29,Female,Single,High School,Contract,28071.92,308.48,677.0,8.0,2,1,48281.99,36,5.89,2,981.26,1932.32,Mortgage,1,3.8,South,1262.32,0.1319,0.6754,2,No,0,0
CUST-000177,53,Male,Single,Bachelor,Unemployed,9882.16,343.96,773.0,33.8,2,0,15892.25,24,3.59,0,675.3,1026.42,Rent,0,2.3,South,559.78,0.4177,0.2028,0,No,0,0
CUST-000178,43,Male,Married,High School,Salaried,16877.52,340.57,608.0,20.5,3,1,18831.24,36,5.76,1,1908.14,1854.6,Rent,1,11.5,West,948.27,0.2421,0.6589,2,Yes,1,0
CUST-000179,52,Male,Single,Associate,Unemployed,19842.81,847.17,666.0,30.4,2,3,13751.86,24,8.29,0,1919.87,27.87,Mortgage,0,0.9,North,1056.14,0.5123,0.4025,0,No,0,1
CUST-000180,54,Male,Single,High School,Salaried,38773.21,1262.44,666.0,35.5,2,1,12283.55,60,7.03,2,5622.79,-3500.0,Rent,0,13.2,East,1229.57,0.3907,0.3375,0,No,0,1
CUST-000181,50,Female,Married,Associate,Salaried,37729.47,1230.16,758.0,29.6,1,0,20916.65,72,3.75,1,3462.79,-557.84,Rent,1,13.4,Central,2744.39,0.3913,0.3349,1,No,0,0
CUST-000182,41,Male,Single,High School,Salaried,25498.21,308.34,728.0,21.4,1,1,8756.88,60,3.64,1,18377.78,-561.38,Rent,2,15.0,South,1412.65,0.1451,0.3778,1,No,0,0
CUST-000183,42,Male,Married,High School,Salaried,32408.62,427.48,668.0,21.8,4,2,59332.88,72,6.64,0,14.26,3226.12,Mortgage,1,6.1,West,2028.16,0.1583,0.2816,0,No,0,0
CUST-000184,18,Female,Married,Master,,86271.87,2990.81,714.0,0.0,2,1,10397.16,60,3.88,0,6561.74,-3142.85,Mortgage,2,0.0,South,3967.9,0.416,0.4906,1,No,0,0
CUST-000185,46,Female,Single,Bachelor,Contract,71939.75,1668.56,460.0,25.5,3,9,20629.11,60,17.24,2,,6286.69,Mortgage,0,11.9,West,2101.09,0.2783,0.8398,3,No,1,1
CUST-000186,50,Male,Single,Bachelor,Contract,31874.45,1196.93,631.0,27.3,3,1,16841.23,36,10.5,0,408.93,2494.08,Rent,0,13.3,East,1074.28,0.4506,0.4366,0,No,0,1
CUST-000187,52,Male,Single,Master,Unemployed,20731.69,1004.97,684.0,26.8,5,2,36424.38,60,6.93,2,0.0,-567.02,Own,1,1.2,West,901.97,0.5817,0.7102,1,No,1,1
CUST-000188,40,Female,Divorced,Associate,Salaried,63284.52,2222.12,675.0,21.5,5,0,34733.26,48,6.07,0,2159.16,2069.11,Mortgage,1,2.2,South,2509.34,0.4214,,4,Yes,0,0
CUST-000189,46,Male,Single,Bachelor,Salaried,81526.5,2271.92,570.0,25.3,1,3,73752.67,36,11.43,3,0.0,544.27,Rent,1,6.0,West,3401.73,0.3344,0.6173,0,No,1,1
CUST-000190,31,Female,Widowed,High School,Salaried,28979.25,1096.98,664.0,10.7,5,1,15433.04,60,9.21,2,5169.95,2590.04,Rent,2,10.7,West,1192.68,0.4542,0.4381,2,Yes,0,0
CUST-000191,45,Female,Single,High School,Salaried,35965.61,325.04,676.0,24.6,1,2,6602.71,36,8.8,0,2009.38,3119.14,Own,0,14.9,North,970.83,0.1085,0.4946,1,No,0,0
CUST-000192,36,Female,Divorced,Bachelor,Salaried,55089.36,380.87,556.0,16.7,2,4,18256.34,84,9.18,1,14471.38,7715.04,Mortgage,1,7.2,South,2436.1,0.083,0.4891,0,Yes,1,1
CUST-000193,21,Male,Divorced,Doctorate,Salaried,,3575.56,572.0,1.9,2,2,11526.33,72,14.05,2,1162.32,9528.92,Rent,1,0.3,West,6477.92,0.3879,0.3559,3,Yes,1,1
CUST-000194,36,Male,Married,Associate,Retired,39334.56,408.14,724.0,4.0,5,1,30844.24,60,7.02,0,2458.95,4895.37,Rent,3,8.7,North,1701.78,0.1245,0.317,0,No,0,0
CUST-000195,36,Female,Married,High School,Salaried,32840.63,476.96,662.0,15.2,3,1,14312.12,48,6.93,1,3371.22,2355.4,Rent,2,6.1,South,1647.51,0.1743,0.7977,1,No,0,0
CUST-000196,36,Male,Married,Bachelor,Self-employed,68482.98,1074.52,764.0,15.1,3,0,10862.57,60,2.5,5,10756.8,-2362.03,Rent,0,6.4,East,3328.83,0.1883,0.6189,1,No,0,0
CUST-000197,38,Female,Single,High School,Self-employed,35050.68,1355.24,719.0,17.0,5,0,21928.52,48,8.42,0,2912.61,1071.05,Mortgage,1,7.1,South,1679.65,0.464,0.5305,2,No,0,0
CUST-000198,41,Female,Single,Bachelor,Salaried,105315.4,1117.07,700.0,15.8,4,1,11732.35,36,5.54,1,6469.51,11597.94,Own,1,4.7,West,6329.32,0.1273,0.3284,0,No,0,0
CUST-000199,32,Male,Married,Associate,Salaried,73309.7,1396.33,684.0,8.5,2,1,17713.95,48,9.42,1,13670.58,-3500.0,Mortgage,0,4.7,East,2149.05,0.2286,0.7701,1,No,0,0
CUST-000200,32,Female,Single,Bachelor,Self-employed,85326.89,2731.89,782.0,10.7,6,0,61474.44,36,3.76,4,31400.18,6907.64,Own,1,4.4,East,4535.5,0.3842,0.4864,1,No,0,0
CUST-000201,44,Male,Married,High School,Salaried,32829.37,242.19,764.0,20.3,4,0,10366.95,36,7.23,0,6995.21,495.29,Rent,0,19.5,South,1361.31,0.0885,0.4445,1,Yes,0,0
CUST-000202,37,Female,Married,High School,Salaried,41722.15,1966.56,767.0,13.7,3,0,18764.45,24,2.5,3,1964.24,-1310.08,Rent,1,8.2,West,1421.32,0.5656,0.6605,1,Yes,0,0
CUST-000203,55,Male,Married,Associate,Self-employed,78982.38,532.92,743.0,32.8,3,0,17134.15,24,5.03,1,63928.59,560.02,Mortgage,0,27.8,East,951.77,0.081,0.5258,2,No,0,0
CUST-000204,42,Male,Single,Bachelor,Self-employed,82565.0,2345.44,796.0,15.6,3,0,33118.12,60,4.01,2,5781.65,4861.79,Rent,0,,South,3660.22,0.3409,0.0513,1,No,0,0
CUST-000205,37,Female,Single,,Contract,100225.53,3490.11,728.0,14.4,1,0,68828.75,36,5.28,1,6671.14,-3500.0,Mortgage,1,12.8,South,1843.93,0.4179,0.1663,1,No,0,0
CUST-000206,48,Female,Single,High School,Salaried,18003.0,603.38,724.0,24.9,6,1,10192.91,24,4.65,3,2145.97,1827.27,Mortgage,0,15.3,North,454.79,0.4022,0.5225,1,No,0,1
CUST-000207,51,Male,Married,High School,Contract,35866.45,546.09,580.0,30.9,5,2,19829.51,24,9.49,1,1840.19,-990.49,Rent,3,17.1,South,1643.59,0.1827,0.6967,0,No,1,1
CUST-000208,37,Male,Single,Bachelor,Salaried,48765.38,791.66,716.0,11.7,5,0,12460.56,36,5.23,1,2234.25,5360.72,Rent,0,5.4,Central,1632.67,0.1948,0.7276,3,Yes,0,0
CUST-000209,44,Male,Single,Master,Salaried,69286.54,884.16,630.0,25.4,1,3,96875.46,36,4.86,2,18128.49,2906.22,Rent,0,14.3,East,2997.71,0.1531,0.684,0,Yes,0,1
CUST-000210,33,Female,Married,Bachelor,Self-employed,33454.75,1127.15,720.0,9.3,4,0,72841.18,36,6.38,3,,2072.73,Mortgage,1,0.5,East,1366.21,0.4043,0.1288,0,No,0,0
CUST-000211,48,Male,Married,High School,Contract,56577.35,2174.3,713.0,27.1,2,1,93201.16,36,4.56,3,3145.5,4960.89,Rent,0,7.2,Central,908.65,0.4612,0.2507,0,No,0,0
CUST-000212,41,Female,Single,Bachelor,Salaried,112515.88,1590.41,741.0,21.6,7,0,7842.6,48,6.12,2,1221.24,8336.16,Rent,0,6.1,West,4726.68,0.1696,0.3709,1,Yes,0,0
CUST-000213,60,Female,Divorced,High School,Salaried,115819.04,847.86,779.0,36.5,2,0,50813.3,12,4.77,3,1883.45,8522.56,Rent,0,20.8,West,4955.25,0.0878,0.2632,1,No,0,0
CUST-000214,33,Male,Divorced,Associate,Salaried,83706.64,3083.42,780.0,0.0,1,0,35986.54,36,4.53,0,55586.89,9885.5,Own,1,3.5,East,4108.59,0.442,0.5223,4,No,0,0
CUST-000215,34,Male,Married,Bachelor,Salaried,72067.94,3593.87,732.0,10.1,3,0,41495.3,84,7.52,0,,-2414.66,Mortgage,1,9.0,Central,2188.78,0.5984,0.5141,1,No,0,0
CUST-000216,34,Male,Married,High School,Salaried,30169.08,1762.39,645.0,6.7,5,2,8273.1,36,11.32,3,1942.13,1425.12,Own,0,9.4,West,576.42,0.701,0.3046,2,No,0,0
CUST-000217,22,Male,Single,Associate,Self-employed,29526.8,439.61,777.0,0.0,1,2,21004.03,60,4.03,2,2358.59,,Rent,0,1.1,West,822.23,0.1787,0.4658,1,No,0,0
CUST-000218,43,Female,Single,Bachelor,Unemployed,14269.83,202.79,637.0,24.0,3,2,114147.43,36,7.81,1,0.0,-312.65,Rent,1,0.7,East,1033.44,0.1705,0.6737,1,No,1,1
CUST-000219,52,Female,Single,High School,Retired,31501.67,1255.41,679.0,33.1,6,1,17117.29,60,7.43,0,14550.34,535.39,Rent,0,9.8,North,1034.41,0.4782,0.3923,3,No,0,1
CUST-000220,35,Male,Married,Bachelor,Salaried,89812.32,1888.54,705.0,15.2,1,0,44395.94,24,4.89,3,30100.45,-3500.0,Own,3,9.1,South,4421.23,0.2523,0.1425,3,No,0,0
CUST-000221,58,Male,Married,High School,Contract,36119.54,963.67,734.0,35.6,1,0,7979.29,60,4.47,0,2203.16,2314.59,Own,4,20.7,South,2887.6,0.3202,0.595,1,Yes,0,1
CUST-000222,30,Male,Married,High School,Unemployed,12293.16,615.64,741.0,8.3,2,1,23678.87,36,2.5,3,158.84,1287.13,Own,0,1.3,South,568.17,0.601,0.4775,6,No,0,1
CUST-000223,31,Male,Single,High School,Retired,33473.94,948.61,613.0,6.2,4,1,10525.3,60,10.86,0,9856.88,211.14,Rent,0,3.9,Central,1582.72,0.3401,0.9439,2,No,1,0
CUST-000224,40,Female,Married,Associate,Salaried,100560.2,3694.7,671.0,18.2,3,3,8043.25,36,9.98,3,7886.46,1788.0,Mortgage,2,9.8,South,6432.2,0.4409,0.8258,0,No,1,1
CUST-000225,24,Female,Single,Bachelor,Salaried,26907.86,585.4,733.0,4.0,2,0,56186.32,72,5.03,1,1987.43,654.48,Mortgage,0,1.4,South,1040.26,0.2611,,0,No,0,0
CUST-000226,38,Female,Married,High School,Contract,29196.89,754.38,689.0,15.0,2,2,21295.33,60,8.7,1,1738.7,4615.58,Mortgage,1,6.4,East,1663.7,0.3101,0.681,0,No,0,0
CUST-000227,44,Non-binary,Single,Associate,Salaried,84925.48,1951.97,730.0,22.4,2,0,26673.51,60,6.73,2,5814.59,492.25,Rent,0,10.6,West,4796.76,0.2758,0.2728,1,No,0,0
CUST-000228,35,Female,Married,Bachelor,Salaried,72572.25,1567.15,706.0,10.9,2,2,8098.83,84,6.56,3,6632.98,-843.27,Mortgage,6,2.3,West,4535.02,0.2591,0.6412,3,No,0,0
CUST-000229,35,Male,Single,Bachelor,Self-employed,61954.13,1243.53,738.0,11.8,2,1,30281.5,60,5.05,2,12536.05,5441.1,Mortgage,0,2.0,South,694.1,0.2409,0.4515,1,No,0,0
CUST-000230,40,Male,Single,Associate,Salaried,77001.35,2334.27,656.0,17.0,2,1,90061.41,60,6.1,3,8810.68,3538.57,Own,0,14.7,East,2928.12,0.3638,0.4461,2,Yes,0,0
CUST-000231,34,Female,Single,Bachelor,Contract,27344.02,1145.74,602.0,12.4,4,0,16150.59,48,8.6,2,4384.08,647.12,Rent,0,1.6,North,1580.41,0.5028,0.7565,2,No,1,1
CUST-000232,38,Male,Married,Master,Salaried,90029.1,1553.43,753.0,15.9,3,3,5341.55,48,7.68,1,11133.45,7046.14,Rent,2,6.6,West,5239.35,0.2071,0.9128,0,No,0,0
CUST-000233,38,Male,Single,Master,Unemployed,27640.16,1398.73,708.0,12.1,4,0,11699.82,36,3.22,4,5681.31,1672.99,Own,0,2.7,East,1553.78,0.6073,0.5332,1,No,0,1
CUST-000234,39,Male,Married,Master,Salaried,136774.79,7607.9,691.0,19.3,1,1,29313.7,36,8.84,0,14549.13,-3500.0,Mortgage,3,5.6,South,6344.08,0.6675,0.718,2,No,1,0
CUST-000235,46,Female,Married,Doctorate,Contract,37963.98,1925.95,761.0,26.4,4,0,20932.4,84,4.06,1,5368.73,1966.57,Own,0,4.4,Central,1906.59,0.6088,0.1956,3,No,0,0
CUST-000236,21,Female,Married,Bachelor,Salaried,30988.34,733.84,772.0,0.0,2,0,34401.45,60,5.31,1,4616.06,2595.53,Own,2,0.3,South,971.88,0.2842,0.4257,1,No,0,0
CUST-000237,40,Female,Single,Bachelor,Salaried,31831.34,607.17,700.0,19.0,3,1,39695.37,36,6.77,1,577.42,6961.25,Rent,1,5.6,West,2178.29,0.2289,0.4612,1,No,0,0
CUST-000238,57,Male,Married,Bachelor,Salaried,98745.31,2203.21,613.0,34.1,3,3,11055.17,60,12.29,1,27123.53,8097.33,Mortgage,0,16.9,East,3375.67,0.2677,0.6975,1,No,0,0
CUST-000239,50,Female,Married,Master,Self-employed,71484.07,1868.52,643.0,29.6,3,0,22189.03,48,5.33,2,14846.76,7025.02,Rent,1,11.7,West,2606.38,0.3137,0.2293,2,No,0,0
CUST-000240,51,Female,Married,Bachelor,Retired,89149.37,1504.85,571.0,32.7,3,1,6117.58,36,15.15,2,2113.88,4868.99,Own,0,26.8,West,1168.4,0.2026,0.5269,1,No,1,0
CUST-000241,67,Female,Married,Bachelor,Retired,93901.57,579.9,748.0,44.9,2,1,26857.29,24,2.5,1,24790.81,-2205.17,Own,1,17.7,South,2507.93,0.0741,0.51,0,No,0,0
CUST-000242,31,Male,Single,High School,Salaried,21150.11,1035.85,640.0,11.1,5,1,24909.43,48,9.77,2,2493.66,568.32,Own,0,3.9,South,1256.57,0.5877,0.4056,1,Yes,0,0
CUST-000243,44,Female,Single,Doctorate,Salaried,79210.87,1691.84,728.0,24.7,1,1,19393.46,60,7.25,1,10267.1,8807.08,Mortgage,1,,South,2016.54,0.2563,0.4056,1,No,0,0
CUST-000244,40,Male,Married,Master,Self-employed,151765.0,4192.75,597.0,15.8,4,3,17803.87,60,8.19,2,165786.04,296.31,Rent,4,11.9,North,8220.56,0.3315,0.4217,2,No,0,0
CUST-000245,57,Female,Married,Bachelor,Retired,39168.37,1377.59,740.0,37.2,1,0,33450.14,60,2.5,1,17421.36,5093.89,,1,17.2,North,938.18,0.4221,0.2444,1,No,0,0
CUST-000246,18,Male,Single,Associate,Contract,38064.81,907.04,756.0,0.0,2,0,12685.14,72,2.5,1,,-1420.26,Mortgage,1,0.0,East,1921.67,0.2859,0.3717,0,No,0,1
CUST-000247,40,Male,Single,Master,Contract,208923.32,2239.15,720.0,20.2,2,0,17327.96,36,3.69,4,9976.98,20174.09,Mortgage,0,10.8,North,11471.75,0.1286,0.5524,1,No,0,0
CUST-000248,44,Male,Single,Associate,Unemployed,26984.11,117.67,523.0,19.9,2,3,43020.23,36,9.47,0,0.0,-1105.95,Mortgage,1,,North,1242.7,0.0523,0.3627,1,No,1,0
CUST-000249,54,Female,Married,High School,Salaried,32897.81,1001.13,692.0,32.3,4,0,16116.14,84,9.83,1,1732.66,3735.93,Mortgage,1,14.1,Central,801.67,0.3652,0.2185,2,No,0,0
CUST-000250,37,Male,Married,Associate,Salaried,54456.06,728.75,718.0,17.6,4,1,17098.2,48,2.5,0,4853.94,3728.99,Rent,2,7.2,Central,2123.03,0.1606,0.6532,1,No,0,0
CUST-000251,45,Male,Single,High School,Contract,102684.24,5235.76,764.0,26.2,0,0,20918.4,36,4.2,5,3087.32,17816.11,Rent,2,11.3,North,6666.69,0.6119,0.1892,2,No,0,0
CUST-000252,43,Female,Single,High School,Salaried,22965.18,645.14,744.0,23.0,1,0,5826.74,36,4.9,0,7206.5,-891.45,Rent,0,10.5,North,624.82,0.3371,0.6415,0,Yes,0,0
CUST-000253,31,Male,Married,Bachelor,Salaried,67645.92,929.3,715.0,7.6,2,0,19401.31,60,6.48,1,1623.78,10276.66,Rent,1,5.2,South,1139.55,0.1649,0.4995,1,No,0,0
CUST-000254,28,Male,Widowed,Master,Self-employed,44290.33,1225.05,711.0,4.6,2,0,14496.63,60,5.92,1,10432.33,4553.46,Mortgage,2,3.9,North,1507.67,0.3319,0.4114,2,No,0,0
CUST-000255,45,Male,Single,Associate,Retired,35502.16,1686.08,675.0,21.4,3,2,22095.64,60,7.08,2,4611.71,3094.68,Rent,1,9.4,South,938.22,0.5699,0.5346,0,Yes,0,0
CUST-000256,26,Female,Married,Doctorate,Salaried,146414.54,4432.79,721.0,0.0,2,0,39924.5,60,7.01,2,4584.65,7338.79,Mortgage,2,3.5,East,9542.28,0.3633,0.5864,1,No,0,0
CUST-000257,34,Female,Divorced,Associate,Self-employed,65132.72,1875.04,759.0,11.8,2,0,13589.18,12,2.5,0,5600.75,6152.43,Rent,0,1.9,South,2758.25,0.3455,0.5175,0,Yes,0,0
CUST-000258,49,Female,Married,Associate,Unemployed,26196.82,896.86,562.0,28.2,3,3,29155.76,60,15.02,0,388.99,-473.43,Mortgage,2,1.9,West,1170.16,0.4108,0.5505,1,No,1,1
CUST-000259,48,Female,Married,Associate,Salaried,72518.02,517.81,709.0,21.0,2,1,14914.63,48,10.71,2,4666.12,4570.64,Mortgage,5,9.6,West,1742.86,0.0857,0.4199,1,No,0,0
CUST-000260,46,Female,Married,Associate,Salaried,67190.96,1551.92,738.0,25.4,6,1,56931.22,12,3.84,1,5324.92,5557.9,Mortgage,2,3.0,West,3767.59,0.2772,0.6301,0,No,0,0
CUST-000261,44,Male,Married,Associate,Self-employed,26126.25,1203.92,676.0,17.5,4,0,9756.08,72,3.7,1,2297.8,2239.42,Mortgage,1,3.4,South,1534.86,0.553,0.4414,0,No,0,0
CUST-000262,58,Female,Married,Doctorate,Salaried,135453.81,3183.15,646.0,32.9,2,1,79017.59,36,8.71,2,7438.77,9539.26,Mortgage,2,14.9,West,3035.88,0.282,0.7011,2,Yes,0,0
